UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA 
RO,11,15,Alta Floresta D'Oeste,22945
RO,11,23,Ariquemes,107863
RO,11,31,Cabixi,5312
RO,11,49,Cacoal,85359
RO,11,56,Cerejeiras,16323
RO,11,64,Colorado do Oeste,15882
RO,11,72,Corumbiara,7391
RO,11,80,Costa Marques,18331
RO,11,98,Espigão D'Oeste,32374
RO,11,106,Guajará-Mirim,46174
RO,11,114,Jaru,51775
RO,11,122,Ji-Paraná,128969
RO,11,130,Machadinho D'Oeste,39991
RO,11,148,Nova Brasilândia D'Oeste,20474
RO,11,155,Ouro Preto do Oeste,36035
RO,11,189,Pimenta Bueno,36660
RO,11,205,Porto Velho,529544
RO,11,254,Presidente Médici,18986
RO,11,262,Rio Crespo,3764
RO,11,288,Rolim de Moura,55058
RO,11,296,Santa Luzia D'Oeste,6495
RO,11,304,Vilhena,99854
RO,11,320,São Miguel do Guaporé,23005
RO,11,338,Nova Mamoré,30583
RO,11,346,Alvorada D'Oeste,14411
RO,11,379,Alto Alegre dos Parecis,13241
RO,11,403,Alto Paraíso,21428
RO,11,452,Buritis,39654
RO,11,502,Novo Horizonte do Oeste,8538
RO,11,601,Cacaulândia,6230
RO,11,700,Campo Novo de Rondônia,14139
RO,11,809,Candeias do Jamari,26693
RO,11,908,Castanheiras,3052
RO,11,924,Chupinguaia,11182
RO,11,940,Cujubim,25215
RO,11,1005,Governador Jorge Teixeira,7767
RO,11,1104,Itapuã do Oeste,10458
RO,11,1203,Ministro Andreazza,9660
RO,11,1302,Mirante da Serra,10947
RO,11,1401,Monte Negro,15852
RO,11,1435,Nova União,6970
RO,11,1450,Parecis,6074
RO,11,1468,Pimenteiras do Oeste,2169
RO,11,1476,Primavera de Rondônia,2856
RO,11,1484,São Felipe D'Oeste,5172
RO,11,1492,São Francisco do Guaporé,20266
RO,11,1500,Seringueiras,11856
RO,11,1559,Teixeirópolis,4308
RO,11,1609,Theobroma,10444
RO,11,1708,Urupá,11467
RO,11,1757,Vale do Anari,11204
RO,11,1807,Vale do Paraíso,6825
AC,12,13,Acrelândia,15256
AC,12,54,Assis Brasil,7417
AC,12,104,Brasiléia,26278
AC,12,138,Bujari,10266
AC,12,179,Capixaba,11733
AC,12,203,Cruzeiro do Sul,88376
AC,12,252,Epitaciolândia,18411
AC,12,302,Feijó,34780
AC,12,328,Jordão,8317
AC,12,336,Mâncio Lima,18977
AC,12,344,Manoel Urbano,9459
AC,12,351,Marechal Thaumaturgo,18867
AC,12,385,Plácido de Castro,19761
AC,12,393,Porto Walter,11982
AC,12,401,Rio Branco,407319
AC,12,427,Rodrigues Alves,18930
AC,12,435,Santa Rosa do Purus,6540
AC,12,450,Senador Guiomard,23024
AC,12,500,Sena Madureira,45848
AC,12,609,Tarauacá,42567
AC,12,708,Xapuri,19323
AC,12,807,Porto Acre,18504
AM,13,29,Alvarães,16041
AM,13,60,Amaturá,11536
AM,13,86,Anamã,13614
AM,13,102,Anori,21010
AM,13,144,Apuí,21973
AM,13,201,Atalaia do Norte,19921
AM,13,300,Autazes,39565
AM,13,409,Barcelos,27502
AM,13,508,Barreirinha,32041
AM,13,607,Benjamin Constant,42984
AM,13,631,Beruri,19679
AM,13,680,Boa Vista do Ramos,19207
AM,13,706,Boca do Acre,34308
AM,13,805,Borba,41161
AM,13,839,Caapiranga,13081
AM,13,904,Canutama,15629
AM,13,1001,Carauari,28294
AM,13,1100,Careiro,37869
AM,13,1159,Careiro da Várzea,30225
AM,13,1209,Coari,85097
AM,13,1308,Codajás,28637
AM,13,1407,Eirunepé,35273
AM,13,1506,Envira,20033
AM,13,1605,Fonte Boa,17609
AM,13,1654,Guajará,16678
AM,13,1704,Humaitá,55080
AM,13,1803,Ipixuna,29689
AM,13,1852,Iranduba,48296
AM,13,1902,Itacoatiara,101337
AM,13,1951,Itamarati,7851
AM,13,2009,Itapiranga,9148
AM,13,2108,Japurá,2755
AM,13,2207,Juruá,14712
AM,13,2306,Jutaí,14317
AM,13,2405,Lábrea,46069
AM,13,2504,Manacapuru,97377
AM,13,2553,Manaquiri,32105
AM,13,2603,Manaus,2182763
AM,13,2702,Manicoré,55751
AM,13,2801,Maraã,18224
AM,13,2900,Maués,63905
AM,13,3007,Nhamundá,21173
AM,13,3106,Nova Olinda do Norte,37378
AM,13,3205,Novo Airão,19454
AM,13,3304,Novo Aripuanã,25644
AM,13,3403,Parintins,114273
AM,13,3502,Pauini,19426
AM,13,3536,Presidente Figueiredo,36279
AM,13,3569,Rio Preto da Eva,33347
AM,13,3601,Santa Isabel do Rio Negro,25156
AM,13,3700,Santo Antônio do Içá,21602
AM,13,3809,São Gabriel da Cachoeira,45564
AM,13,3908,São Paulo de Olivença,39299
AM,13,3957,São Sebastião do Uatumã,14020
AM,13,4005,Silves,9171
AM,13,4062,Tabatinga,65844
AM,13,4104,Tapauá,17156
AM,13,4203,Tefé,59849
AM,13,4237,Tonantins,18755
AM,13,4260,Uarini,13540
AM,13,4302,Urucará,16256
AM,13,4401,Urucurituba,23065
RR,14,27,Amajari,12796
RR,14,50,Alto Alegre,15510
RR,14,100,Boa Vista,399213
RR,14,159,Bonfim,12409
RR,14,175,Cantá,18335
RR,14,209,Caracaraí,21926
RR,14,233,Caroebe,10169
RR,14,282,Iracema,11950
RR,14,308,Mucajaí,17853
RR,14,407,Normandia,11290
RR,14,456,Pacaraima,17401
RR,14,472,Rorainópolis,30163
RR,14,506,São João da Baliza,8201
RR,14,605,São Luiz,7986
RR,14,704,Uiramutã,10559
PA,15,107,Abaetetuba,157698
PA,15,131,Abel Figueiredo,7434
PA,15,206,Acará,55591
PA,15,305,Afuá,39218
PA,15,347,Água Azul do Norte,27430
PA,15,404,Alenquer,56789
PA,15,503,Almeirim,34109
PA,15,602,Altamira,114594
PA,15,701,Anajás,29277
PA,15,800,Ananindeua,530598
PA,15,859,Anapu,27890
PA,15,909,Augusto Corrêa,45998
PA,15,958,Aurora do Pará,31338
PA,15,1006,Aveiro,16388
PA,15,1105,Bagre,30673
PA,15,1204,Baião,47446
PA,15,1253,Bannach,3286
PA,15,1303,Barcarena,124680
PA,15,1402,Belém,1492745
PA,15,1451,Belterra,17732
PA,15,1501,Benevides,62737
PA,15,1576,Bom Jesus do Tocantins,16981
PA,15,1600,Bonito,16286
PA,15,1709,Bragança,127686
PA,15,1725,Brasil Novo,15086
PA,15,1758,Brejo Grande do Araguaia,7380
PA,15,1782,Breu Branco,66046
PA,15,1808,Breves,102701
PA,15,1907,Bujaru,29132
PA,15,1956,Cachoeira do Piriá,33900
PA,15,2004,Cachoeira do Arari,23767
PA,15,2103,Cametá,137890
PA,15,2152,Canaã dos Carajás,37085
PA,15,2202,Capanema,69027
PA,15,2301,Capitão Poço,54303
PA,15,2400,Castanhal,200793
PA,15,2509,Chaves,23717
PA,15,2608,Colares,12085
PA,15,2707,Conceição do Araguaia,47864
PA,15,2756,Concórdia do Pará,33318
PA,15,2764,Cumaru do Norte,13473
PA,15,2772,Curionópolis,17929
PA,15,2806,Curralinho,34448
PA,15,2855,Curuá,14393
PA,15,2905,Curuçá,40066
PA,15,2939,Dom Eliseu,59719
PA,15,2954,Eldorado do Carajás,33808
PA,15,3002,Faro,7194
PA,15,3044,Floresta do Araguaia,20304
PA,15,3077,Garrafão do Norte,26066
PA,15,3093,Goianésia do Pará,40475
PA,15,3101,Gurupá,33376
PA,15,3200,Igarapé-Açu,38807
PA,15,3309,Igarapé-Miri,62698
PA,15,3408,Inhangapi,11711
PA,15,3457,Ipixuna do Pará,64053
PA,15,3507,Irituia,32550
PA,15,3606,Itaituba,101247
PA,15,3705,Itupiranga,53269
PA,15,3754,Jacareacanga,8239
PA,15,3804,Jacundá,59155
PA,15,3903,Juruti,57943
PA,15,4000,Limoeiro do Ajuru,28935
PA,15,4059,Mãe do Rio,30077
PA,15,4109,Magalhães Barata,8548
PA,15,4208,Marabá,279349
PA,15,4307,Maracanã,29473
PA,15,4406,Marapanim,28336
PA,15,4422,Marituba,131521
PA,15,4455,Medicilândia,31597
PA,15,4505,Melgaço,27654
PA,15,4604,Mocajuba,31136
PA,15,4703,Moju,82094
PA,15,4752,Mojuí dos Campos,16084
PA,15,4802,Monte Alegre,58032
PA,15,4901,Muaná,40349
PA,15,4950,Nova Esperança do Piriá,21368
PA,15,4976,Nova Ipixuna,16678
PA,15,5007,Nova Timboteua,15363
PA,15,5031,Novo Progresso,25762
PA,15,5064,Novo Repartimento,75919
PA,15,5106,Óbidos,52137
PA,15,5205,Oeiras do Pará,32512
PA,15,5304,Oriximiná,73096
PA,15,5403,Ourém,17842
PA,15,5437,Ourilândia do Norte,32832
PA,15,5486,Pacajá,47706
PA,15,5494,Palestina do Pará,7589
PA,15,5502,Paragominas,113145
PA,15,5536,Parauapebas,208273
PA,15,5551,Pau D'Arco,5483
PA,15,5601,Peixe-Boi,8077
PA,15,5635,Piçarra,12981
PA,15,5650,Placas,30982
PA,15,5700,Ponta de Pedras,31082
PA,15,5809,Portel,62043
PA,15,5908,Porto de Moz,41135
PA,15,6005,Prainha,29866
PA,15,6104,Primavera,10825
PA,15,6112,Quatipuru,13608
PA,15,6138,Redenção,84787
PA,15,6161,Rio Maria,18193
PA,15,6187,Rondon do Pará,52357
PA,15,6195,Rurópolis,50510
PA,15,6203,Salinópolis,40675
PA,15,6302,Salvaterra,23752
PA,15,6351,Santa Bárbara do Pará,21079
PA,15,6401,Santa Cruz do Arari,10128
PA,15,6500,Santa Izabel do Pará,70801
PA,15,6559,Santa Luzia do Pará,19848
PA,15,6583,Santa Maria das Barreiras,21449
PA,15,6609,Santa Maria do Pará,24861
PA,15,6708,Santana do Araguaia,72817
PA,15,6807,Santarém,304589
PA,15,6906,Santarém Novo,6709
PA,15,7003,Santo Antônio do Tauá,31482
PA,15,7102,São Caetano de Odivelas,18050
PA,15,7151,São Domingos do Araguaia,25557
PA,15,7201,São Domingos do Capim,31989
PA,15,7300,São Félix do Xingu,128481
PA,15,7409,São Francisco do Pará,15882
PA,15,7458,São Geraldo do Araguaia,24847
PA,15,7466,São João da Ponta,6139
PA,15,7474,São João de Pirabas,23045
PA,15,7508,São João do Araguaia,13996
PA,15,7607,São Miguel do Guamá,58986
PA,15,7706,São Sebastião da Boa Vista,26640
PA,15,7755,Sapucaia,5930
PA,15,7805,Senador José Porfírio,11658
PA,15,7904,Soure,25374
PA,15,7953,Tailândia,106339
PA,15,7961,Terra Alta,11720
PA,15,7979,Terra Santa,18769
PA,15,8001,Tomé-Açu,63447
PA,15,8035,Tracuateua,30959
PA,15,8050,Trairão,18989
PA,15,8084,Tucumã,39602
PA,15,8100,Tucuruí,113659
PA,15,8126,Ulianópolis,59210
PA,15,8159,Uruará,45476
PA,15,8209,Vigia,53686
PA,15,8308,Viseu,61403
PA,15,8357,Vitória do Xingu,15134
PA,15,8407,Xinguara,44751
AP,16,55,Serra do Navio,5397
AP,16,105,Amapá,9109
AP,16,154,Pedra Branca do Amapari,16502
AP,16,204,Calçoene,11117
AP,16,212,Cutias,5983
AP,16,238,Ferreira Gomes,7780
AP,16,253,Itaubal,5503
AP,16,279,Laranjal do Jari,50410
AP,16,303,Macapá,503327
AP,16,402,Mazagão,21632
AP,16,501,Oiapoque,27270
AP,16,535,Porto Grande,21971
AP,16,550,Pracuúba,5120
AP,16,600,Santana,121364
AP,16,709,Tartarugalzinho,17315
AP,16,808,Vitória do Jari,15931
TO,17,251,Abreulândia,2579
TO,17,301,Aguiarnópolis,6733
TO,17,350,Aliança do Tocantins,5390
TO,17,400,Almas,7055
TO,17,707,Alvorada,8412
TO,17,1002,Ananás,9549
TO,17,1051,Angico,3433
TO,17,1101,Aparecida do Rio Negro,4795
TO,17,1309,Aragominas,5758
TO,17,1903,Araguacema,7086
TO,17,2000,Araguaçu,8517
TO,17,2109,Araguaína,180470
TO,17,2158,Araguanã,5729
TO,17,2208,Araguatins,35761
TO,17,2307,Arapoema,6643
TO,17,2406,Arraias,10567
TO,17,2554,Augustinópolis,18412
TO,17,2703,Aurora do Tocantins,3757
TO,17,2901,Axixá do Tocantins,9756
TO,17,3008,Babaçulândia,10664
TO,17,3057,Bandeirantes do Tocantins,3553
TO,17,3073,Barra do Ouro,4591
TO,17,3107,Barrolândia,5632
TO,17,3206,Bernardo Sayão,4459
TO,17,3305,Bom Jesus do Tocantins,4894
TO,17,3602,Brasilândia do Tocantins,2201
TO,17,3701,Brejinho de Nazaré,5497
TO,17,3800,Buriti do Tocantins,11348
TO,17,3826,Cachoeirinha,2275
TO,17,3842,Campos Lindos,10116
TO,17,3867,Cariri do Tocantins,4382
TO,17,3883,Carmolândia,2580
TO,17,3891,Carrasco Bonito,4095
TO,17,3909,Caseara,5369
TO,17,4105,Centenário,2905
TO,17,4600,Chapada de Areia,1406
TO,17,5102,Chapada da Natividade,3333
TO,17,5508,Colinas do Tocantins,35424
TO,17,5557,Combinado,4852
TO,17,5607,Conceição do Tocantins,4105
TO,17,6001,Couto Magalhães,5588
TO,17,6100,Cristalândia,7289
TO,17,6258,Crixás do Tocantins,1722
TO,17,6506,Darcinópolis,6097
TO,17,7009,Dianópolis,22139
TO,17,7108,Divinópolis do Tocantins,6900
TO,17,7207,Dois Irmãos do Tocantins,7198
TO,17,7306,Dueré,4686
TO,17,7405,Esperantina,10996
TO,17,7553,Fátima,3835
TO,17,7652,Figueirópolis,5263
TO,17,7702,Filadélfia,8856
TO,17,8205,Formoso do Araguaia,18440
TO,17,8254,Tabocão,2589
TO,17,8304,Goianorte,5123
TO,17,9005,Goiatins,13019
TO,17,9302,Guaraí,25923
TO,17,9500,Gurupi,86647
TO,17,9807,Ipueiras,2015
TO,17,10508,Itacajá,7433
TO,17,10706,Itaguatins,5864
TO,17,10904,Itapiratins,3777
TO,17,11100,Itaporã do Tocantins,2427
TO,17,11506,Jaú do Tocantins,3849
TO,17,11803,Juarina,2193
TO,17,11902,Lagoa da Confusão,13357
TO,17,11951,Lagoa do Tocantins,4316
TO,17,12009,Lajeado,3134
TO,17,12157,Lavandeira,1923
TO,17,12405,Lizarda,3740
TO,17,12454,Luzinópolis,3108
TO,17,12504,Marianópolis do Tocantins,5175
TO,17,12702,Mateiros,2684
TO,17,12801,Maurilândia do Tocantins,3426
TO,17,13205,Miracema do Tocantins,18248
TO,17,13304,Miranorte,13434
TO,17,13601,Monte do Carmo,7947
TO,17,13700,Monte Santo do Tocantins,2279
TO,17,13809,Palmeiras do Tocantins,6658
TO,17,13957,Muricilândia,3551
TO,17,14203,Natividade,9244
TO,17,14302,Nazaré,3898
TO,17,14880,Nova Olinda,11819
TO,17,15002,Nova Rosalândia,4260
TO,17,15101,Novo Acordo,4342
TO,17,15150,Novo Alegre,2332
TO,17,15259,Novo Jardim,2722
TO,17,15507,Oliveira de Fátima,1112
TO,17,15705,Palmeirante,6026
TO,17,15754,Palmeirópolis,7659
TO,17,16109,Paraíso do Tocantins,51252
TO,17,16208,Paranã,10449
TO,17,16307,Pau D'Arco,4849
TO,17,16505,Pedro Afonso,13578
TO,17,16604,Peixe,11749
TO,17,16653,Pequizeiro,5477
TO,17,16703,Colméia,8205
TO,17,17008,Pindorama do Tocantins,4447
TO,17,17206,Piraquê,3028
TO,17,17503,Pium,7654
TO,17,17800,Ponte Alta do Bom Jesus,4596
TO,17,17909,Ponte Alta do Tocantins,8039
TO,17,18006,Porto Alegre do Tocantins,3139
TO,17,18204,Porto Nacional,53010
TO,17,18303,Praia Norte,8432
TO,17,18402,Presidente Kennedy,3684
TO,17,18451,Pugmil,2688
TO,17,18501,Recursolândia,4293
TO,17,18550,Riachinho,4645
TO,17,18659,Rio da Conceição,2130
TO,17,18709,Rio dos Bois,2834
TO,17,18758,Rio Sono,6478
TO,17,18808,Sampaio,4711
TO,17,18840,Sandolândia,3375
TO,17,18865,Santa Fé do Araguaia,7512
TO,17,18881,Santa Maria do Tocantins,3434
TO,17,18899,Santa Rita do Tocantins,2365
TO,17,18907,Santa Rosa do Tocantins,4829
TO,17,19004,Santa Tereza do Tocantins,2866
TO,17,20002,Santa Terezinha do Tocantins,2529
TO,17,20101,São Bento do Tocantins,5324
TO,17,20150,São Félix do Tocantins,1585
TO,17,20200,São Miguel do Tocantins,12139
TO,17,20259,São Salvador do Tocantins,3082
TO,17,20309,São Sebastião do Tocantins,4805
TO,17,20499,São Valério,3960
TO,17,20655,Silvanópolis,5403
TO,17,20804,Sítio Novo do Tocantins,9029
TO,17,20853,Sucupira,1966
TO,17,20903,Taguatinga,16683
TO,17,20937,Taipas do Tocantins,2148
TO,17,20978,Talismã,2793
TO,17,21000,Palmas,299127
TO,17,21109,Tocantínia,7545
TO,17,21208,Tocantinópolis,22870
TO,17,21257,Tupirama,1891
TO,17,21307,Tupiratins,2671
TO,17,22081,Wanderlândia,11683
TO,17,22107,Xambioá,11540
MA,21,55,Açailândia,112445
MA,21,105,Afonso Cunha,6524
MA,21,154,Água Doce do Maranhão,12571
MA,21,204,Alcântara,22097
MA,21,303,Aldeias Altas,26532
MA,21,402,Altamira do Maranhão,8128
MA,21,436,Alto Alegre do Maranhão,27053
MA,21,477,Alto Alegre do Pindaré,31919
MA,21,501,Alto Parnaíba,11190
MA,21,550,Amapá do Maranhão,6962
MA,21,600,Amarante do Maranhão,41435
MA,21,709,Anajatuba,26803
MA,21,808,Anapurus,15732
MA,21,832,Apicum-Açu,17239
MA,21,873,Araguanã,15426
MA,21,907,Araioses,46440
MA,21,956,Arame,32701
MA,21,1004,Arari,29848
MA,21,1103,Axixá,12130
MA,21,1202,Bacabal,104949
MA,21,1251,Bacabeira,17055
MA,21,1301,Bacuri,18582
MA,21,1350,Bacurituba,5644
MA,21,1400,Balsas,94887
MA,21,1509,Barão de Grajaú,18820
MA,21,1608,Barra do Corda,88212
MA,21,1707,Barreirinhas,62528
MA,21,1731,Belágua,7469
MA,21,1772,Bela Vista do Maranhão,11209
MA,21,1806,Benedito Leite,5632
MA,21,1905,Bequimão,21280
MA,21,1939,Bernardo do Mearim,6043
MA,21,1970,Boa Vista do Gurupi,9287
MA,21,2002,Bom Jardim,41630
MA,21,2036,Bom Jesus das Selvas,34028
MA,21,2077,Bom Lugar,16294
MA,21,2101,Brejo,36397
MA,21,2150,Brejo de Areia,9188
MA,21,2200,Buriti,28678
MA,21,2309,Buriti Bravo,23884
MA,21,2325,Buriticupu,72358
MA,21,2358,Buritirana,15430
MA,21,2374,Cachoeira Grande,9431
MA,21,2408,Cajapió,11177
MA,21,2507,Cajari,19379
MA,21,2556,Campestre do Maranhão,14374
MA,21,2606,Cândido Mendes,20178
MA,21,2705,Cantanhede,21995
MA,21,2754,Capinzal do Norte,10934
MA,21,2804,Carolina,24322
MA,21,2903,Carutapera,23807
MA,21,3000,Caxias,164880
MA,21,3109,Cedral,10675
MA,21,3125,Central do Maranhão,8673
MA,21,3158,Centro do Guilherme,13458
MA,21,3174,Centro Novo do Maranhão,21622
MA,21,3208,Chapadinha,79675
MA,21,3257,Cidelândia,14697
MA,21,3307,Codó,122859
MA,21,3406,Coelho Neto,49435
MA,21,3505,Colinas,41178
MA,21,3554,Conceição do Lago-Açu,16237
MA,21,3604,Coroatá,65296
MA,21,3703,Cururupu,32695
MA,21,3752,Davinópolis,12908
MA,21,3802,Dom Pedro,23350
MA,21,3901,Duque Bacelar,11349
MA,21,4008,Esperantinópolis,17241
MA,21,4057,Estreito,41946
MA,21,4073,Feira Nova do Maranhão,8504
MA,21,4081,Fernando Falcão,10360
MA,21,4099,Formosa da Serra Negra,19089
MA,21,4107,Fortaleza dos Nogueiras,12631
MA,21,4206,Fortuna,15552
MA,21,4305,Godofredo Viana,11819
MA,21,4404,Gonçalves Dias,17934
MA,21,4503,Governador Archer,10840
MA,21,4552,Governador Edison Lobão,18296
MA,21,4602,Governador Eugênio Barros,16828
MA,21,4628,Governador Luiz Rocha,7807
MA,21,4651,Governador Newton Bello,10180
MA,21,4677,Governador Nunes Freire,25577
MA,21,4701,Graça Aranha,6262
MA,21,4800,Grajaú,69527
MA,21,4909,Guimarães,12030
MA,21,5005,Humberto de Campos,28717
MA,21,5104,Icatu,27113
MA,21,5153,Igarapé do Meio,14177
MA,21,5203,Igarapé Grande,11320
MA,21,5302,Imperatriz,258682
MA,21,5351,Itaipava do Grajaú,16057
MA,21,5401,Itapecuru Mirim,68203
MA,21,5427,Itinga do Maranhão,26000
MA,21,5450,Jatobá,10153
MA,21,5476,Jenipapo dos Vieiras,16515
MA,21,5500,João Lisboa,23632
MA,21,5609,Joselândia,16168
MA,21,5658,Junco do Maranhão,3432
MA,21,5708,Lago da Pedra,50266
MA,21,5807,Lago do Junco,10840
MA,21,5906,Lago Verde,16257
MA,21,5922,Lagoa do Mato,11250
MA,21,5948,Lago dos Rodrigues,8873
MA,21,5963,Lagoa Grande do Maranhão,11394
MA,21,5989,Lajeado Novo,7550
MA,21,6003,Lima Campos,11893
MA,21,6102,Loreto,12157
MA,21,6201,Luís Domingues,6951
MA,21,6300,Magalhães de Almeida,19826
MA,21,6326,Maracaçumé,21395
MA,21,6359,Marajá do Sena,7792
MA,21,6375,Maranhãozinho,16265
MA,21,6409,Mata Roma,16829
MA,21,6508,Matinha,23370
MA,21,6607,Matões,33782
MA,21,6631,Matões do Norte,16745
MA,21,6672,Milagres do Maranhão,8464
MA,21,6706,Mirador,21015
MA,21,6755,Miranda do Norte,28381
MA,21,6805,Mirinzal,14962
MA,21,6904,Monção,33434
MA,21,7001,Montes Altos,9160
MA,21,7100,Morros,19433
MA,21,7209,Nina Rodrigues,14454
MA,21,7258,Nova Colinas,5384
MA,21,7308,Nova Iorque,4683
MA,21,7357,Nova Olinda do Maranhão,20928
MA,21,7407,Olho d'Água das Cunhãs,19505
MA,21,7456,Olinda Nova do Maranhão,14701
MA,21,7506,Paço do Lumiar,122197
MA,21,7605,Palmeirândia,19722
MA,21,7704,Paraibano,21386
MA,21,7803,Parnarama,34907
MA,21,7902,Passagem Franca,19019
MA,21,8009,Pastos Bons,19472
MA,21,8058,Paulino Neves,16035
MA,21,8108,Paulo Ramos,21040
MA,21,8207,Pedreiras,39229
MA,21,8256,Pedro do Rosário,25144
MA,21,8306,Penalva,38470
MA,21,8405,Peri Mirim,14318
MA,21,8454,Peritoró,23196
MA,21,8504,Pindaré-Mirim,32941
MA,21,8603,Pinheiro,83387
MA,21,8702,Pio XII,21485
MA,21,8801,Pirapemas,18625
MA,21,8900,Poção de Pedras,17873
MA,21,9007,Porto Franco,23885
MA,21,9056,Porto Rico do Maranhão,5975
MA,21,9106,Presidente Dutra,47804
MA,21,9205,Presidente Juscelino,12734
MA,21,9239,Presidente Médici,7015
MA,21,9270,Presidente Sarney,18918
MA,21,9304,Presidente Vargas,11193
MA,21,9403,Primeira Cruz,15315
MA,21,9452,Raposa,30761
MA,21,9502,Riachão,20195
MA,21,9551,Ribamar Fiquene,7791
MA,21,9601,Rosário,42740
MA,21,9700,Sambaíba,5671
MA,21,9759,Santa Filomena do Maranhão,7773
MA,21,9809,Santa Helena,42130
MA,21,9908,Santa Inês,89044
MA,21,10005,Santa Luzia,72667
MA,21,10039,Santa Luzia do Paruá,25254
MA,21,10104,Santa Quitéria do Maranhão,25642
MA,21,10203,Santa Rita,37855
MA,21,10237,Santana do Maranhão,13386
MA,21,10278,Santo Amaro do Maranhão,15846
MA,21,10302,Santo Antônio dos Lopes,14528
MA,21,10401,São Benedito do Rio Preto,18663
MA,21,10500,São Bento,45211
MA,21,10609,São Bernardo,28507
MA,21,10658,São Domingos do Azeitão,7392
MA,21,10708,São Domingos do Maranhão,34376
MA,21,10807,São Félix de Balsas,4585
MA,21,10856,São Francisco do Brejão,11798
MA,21,10906,São Francisco do Maranhão,12210
MA,21,11003,São João Batista,20665
MA,21,11029,São João do Carú,15808
MA,21,11052,São João do Paraíso,11177
MA,21,11078,São João do Soter,18543
MA,21,11102,São João dos Patos,25929
MA,21,11201,São José de Ribamar,177687
MA,21,11250,São José dos Basílios,7641
MA,21,11300,São Luís,1101884
MA,21,11409,São Luís Gonzaga do Maranhão,18856
MA,21,11508,São Mateus do Maranhão,41529
MA,21,11532,São Pedro da Água Branca,12690
MA,21,11573,São Pedro dos Crentes,4668
MA,21,11607,São Raimundo das Mangabeiras,18868
MA,21,11631,São Raimundo do Doca Bezerra,5237
MA,21,11672,São Roberto,6719
MA,21,11706,São Vicente Ferrer,22247
MA,21,11722,Satubinha,13914
MA,21,11748,Senador Alexandre Costa,11141
MA,21,11763,Senador La Rocque,14293
MA,21,11789,Serrano do Maranhão,10253
MA,21,11805,Sítio Novo,18081
MA,21,11904,Sucupira do Norte,10636
MA,21,11953,Sucupira do Riachão,5660
MA,21,12001,Tasso Fragoso,8521
MA,21,12100,Timbiras,29124
MA,21,12209,Timon,169107
MA,21,12233,Trizidela do Vale,21998
MA,21,12274,Tufilândia,5840
MA,21,12308,Tuntum,41832
MA,21,12407,Turiaçu,35604
MA,21,12456,Turilândia,25619
MA,21,12506,Tutóia,58860
MA,21,12605,Urbano Santos,33122
MA,21,12704,Vargem Grande,56510
MA,21,12803,Viana,52441
MA,21,12852,Vila Nova dos Martírios,13392
MA,21,12902,Vitória do Mearim,32764
MA,21,13009,Vitorino Freire,31523
MA,21,14007,Zé Doca,51714
PI,22,53,Acauã,7084
PI,22,103,Agricolândia,5139
PI,22,202,Água Branca,17411
PI,22,251,Alagoinha do Piauí,7651
PI,22,277,Alegrete do Piauí,4915
PI,22,301,Alto Longá,14304
PI,22,400,Altos,40524
PI,22,459,Alvorada do Gurguéia,5419
PI,22,509,Amarante,17598
PI,22,608,Angical do Piauí,6788
PI,22,707,Anísio de Abreu,9880
PI,22,806,Antônio Almeida,3164
PI,22,905,Aroazes,5835
PI,22,954,Aroeiras do Itaim,2551
PI,22,1002,Arraial,4727
PI,22,1051,Assunção do Piauí,7846
PI,22,1101,Avelino Lopes,11289
PI,22,1150,Baixa Grande do Ribeiro,11586
PI,22,1176,Barra D'Alcântara,3951
PI,22,1200,Barras,47066
PI,22,1309,Barreiras do Piauí,3348
PI,22,1408,Barro Duro,7032
PI,22,1507,Batalha,26857
PI,22,1556,Bela Vista do Piauí,4015
PI,22,1572,Belém do Piauí,3566
PI,22,1606,Beneditinos,10467
PI,22,1705,Bertolínia,5501
PI,22,1739,Betânia do Piauí,6205
PI,22,1770,Boa Hora,6781
PI,22,1804,Bocaina,4500
PI,22,1903,Bom Jesus,25179
PI,22,1919,Bom Princípio do Piauí,5630
PI,22,1929,Bonfim do Piauí,5670
PI,22,1945,Boqueirão do Piauí,6407
PI,22,1960,Brasileira,8329
PI,22,1988,Brejo do Piauí,3875
PI,22,2000,Buriti dos Lopes,19781
PI,22,2026,Buriti dos Montes,8244
PI,22,2059,Cabeceiras do Piauí,10586
PI,22,2075,Cajazeiras do Piauí,3559
PI,22,2083,Cajueiro da Praia,7642
PI,22,2091,Caldeirão Grande do Piauí,5776
PI,22,2109,Campinas do Piauí,5613
PI,22,2117,Campo Alegre do Fidalgo,5045
PI,22,2133,Campo Grande do Piauí,5943
PI,22,2174,Campo Largo do Piauí,7279
PI,22,2208,Campo Maior,46833
PI,22,2251,Canavieira,3950
PI,22,2307,Canto do Buriti,21187
PI,22,2406,Capitão de Campos,11417
PI,22,2455,Capitão Gervásio Oliveira,4100
PI,22,2505,Caracol,10916
PI,22,2539,Caraúbas do Piauí,5868
PI,22,2554,Caridade do Piauí,5067
PI,22,2604,Castelo do Piauí,19716
PI,22,2653,Caxingó,5424
PI,22,2703,Cocal,27787
PI,22,2711,Cocal de Telha,4891
PI,22,2729,Cocal dos Alves,6153
PI,22,2737,Coivaras,4020
PI,22,2752,Colônia do Gurguéia,6484
PI,22,2778,Colônia do Piauí,7656
